,YEAR,COUNTY_DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,ENROLLMENT_GRADES_K_12,JANUARY_MEMBERSHIP,LUNCH_COUNT_FREE_REDUCED,LUNCH_COUNT_FREE_REDUCTED_PCT,ENROLLMENT_ASIAN,ENROLLMENT_ASIAN_PCT,ENROLLMENT_ASIAN_PACIFIC_ISLANDER,ENROLLMENT_ASIAN_PACIFIC_ISLANDER_PCT,ENROLLMENT_BLACK,ENROLLMENT_BLACK_PCT,ENROLLMENT_HISPANIC,ENROLLMENT_HISPANIC_PCT,ENROLLMENT_INDIAN,ENROLLMENT_INDIAN_PCT,ENROLLMENT_MULTIRACIAL,ENROLLMENT_MULTIRACIAL_PCT,ENROLLMENT_PACIFIC_ISLANDER,ENROLLMENT_PACIFIC_ISLANDER_PCT,ENROLLMENT_WHITE,ENROLLMENT_WHITE_PCT,ENROLLMENT_ELL_LEP,ENROLLMENT_ELL_LEP_PCT,ENROLLMENT_GRADE_PK_ELL_LEP,ENROLLMENT_GRADE_PK_ELL_LEP_PCT,IEP_SCHOOLAGE_CHILDCOUNT,IEP_INCIDENCE_RATE,LUNCH_COUNT_FREE_REDUCED_PCT,SCHADDR1,SCHADDR2,SCHCITY,SCHZIP,SCHLPHON,SCHLFAX,BGRADE,EGRADE,SCHTTEACH,SCHENRR,SCHENRNR,SCHTENR,ELEMENTARY_SCHOOL_FLAG,MIDDLE_SCHOOL_FLAG,JUNIOR_HIGH_SCHOOL_FLAG,HIGH_SCHOOL_FLAG,AVTS_FLAG,ALTERNATIVE_SCHOOL_FLAG,FULL_CODE,CHARTER,MAGNET,ALTERNATIVE,lat,lng
1667,2001,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,449,435,420,96.6,,,*,*,332,73.94,10,2.23,*,*,*,*,,,93,20.71,*,*,*,*,*,*,,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1668,2002,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,363,375,291,77.6,,,*,*,297,81.82,*,*,*,*,*,*,,,53,14.6,*,*,*,*,*,*,,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1669,2003,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,360,353,305,86.4,,,*,*,300,83.33,8,2.22,*,*,*,*,,,45,12.5,*,*,*,*,*,*,,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1670,2004,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,314,307,294,95.8,,,*,*,243,77.39,16,5.1,*,*,*,*,,,45,14.33,*,*,*,*,*,*,,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1671,2005,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,330,352,335,95.2,,,*,*,257,77.88,21,6.36,*,*,*,*,,,37,11.21,*,*,*,*,*,*,,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1672,2006,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,366,402,313,,,,*,*,295,80.6,21,5.74,*,*,*,*,,,33,9.02,*,*,*,*,31,8.47,77.9,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1673,2007,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,380,350,293,,,,*,*,287,75.53,30,7.89,*,*,*,*,,,41,10.79,*,*,*,*,31,8.16,83.7,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1674,2008,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,272,273,185,,,,29,10.66,196,72.06,19,6.99,*,*,*,*,,,28,10.29,*,*,*,*,29,10.66,67.8,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1675,2009,115115,ST. LOUIS CITY,5740,SCRUGGS ELEM.,210,209,153,,,,29,13.81,140,66.67,12,5.71,*,*,*,*,,,29,13.81,*,*,*,*,28,13.33,73.2,4611 S. Grand Blvd,,St. Louis ,63111,,,PK,5,,,,,,,,,,,115-115-5740,FALSE,FALSE,FALSE,38.57654399,-90.248298
1676,2000,115115,ST. LOUIS CITY,5760,SCULLIN ELEM.,304,333,320,96.1,,,*,*,304,100,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,4160 N. Kingshighway,,St. Louis ,63115,,,PK,5,,,,,,,,,,,115-115-5760,FALSE,FALSE,FALSE,38.680644,-90.24711003
1677,2001,115115,ST. LOUIS CITY,5760,SCULLIN ELEM.,300,313,*,*,,,*,*,300,100,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,4160 N. Kingshighway,,St. Louis ,63115,,,PK,5,,,,,,,,,,,115-115-5760,FALSE,FALSE,FALSE,38.680644,-90.24711003
1678,2002,115115,ST. LOUIS CITY,5760,SCULLIN ELEM.,282,301,*,*,,,*,*,281,99.65,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,4160 N. Kingshighway,,St. Louis ,63115,,,PK,5,,,,,,,,,,,115-115-5760,FALSE,FALSE,FALSE,38.680644,-90.24711003
1679,2003,115115,ST. LOUIS CITY,5760,SCULLIN ELEM.,260,270,*,*,,,*,*,260,100,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,4160 N. Kingshighway,,St. Louis ,63115,,,PK,5,,,,,,,,,,,115-115-5760,FALSE,FALSE,FALSE,38.680644,-90.24711003
1680,2000,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,387,373,275,73.7,,,*,*,229,59.17,*,*,*,*,*,*,,,157,40.57,*,*,*,*,*,*,,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1681,2001,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,353,355,263,74.1,,,*,*,218,61.76,*,*,*,*,*,*,,,133,37.68,*,*,*,*,*,*,,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1682,2002,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,351,343,261,76.1,,,*,*,222,63.25,*,*,*,*,*,*,,,124,35.33,*,*,*,*,*,*,,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1683,2003,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,338,357,272,76.2,,,*,*,212,62.72,*,*,*,*,*,*,,,120,35.5,*,*,*,*,*,*,,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1684,2004,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,343,336,256,76.2,,,*,*,222,64.72,*,*,*,*,*,*,,,115,33.53,*,*,*,*,*,*,,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1685,2005,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,335,332,263,79.2,,,*,*,199,59.4,9,2.69,*,*,*,*,,,123,36.72,*,*,*,*,*,*,,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1686,2006,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,342,331,242,,,,*,*,217,63.45,8,2.34,*,*,*,*,,,115,33.63,*,*,*,*,66,19.3,73.1,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1687,2007,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,309,298,209,,,,*,*,210,67.96,9,2.91,*,*,*,*,,,86,27.83,*,*,*,*,52,16.83,70.1,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1688,2008,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,312,305,192,,,,*,*,199,63.78,12,3.85,*,*,*,*,,,96,30.77,*,*,*,*,44,14.1,63,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1689,2009,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,325,320,201,,,,*,*,215,66.15,13,4,*,*,*,*,,,92,28.31,*,*,*,*,38,11.69,62.8,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1690,2010,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,323,319,265,,,,*,*,220,68.11,17,5.26,*,*,*,*,,,82,25.39,*,*,*,*,34,10.53,83.1,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1691,2011,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,318,321,278,,*,*,,,224,70.44,18,5.66,*,*,*,*,*,*,73,22.96,7,2.2,*,*,37,11.64,86.6,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1692,2012,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,349,350,308,,*,*,,,265,75.93,15,4.3,*,*,*,*,*,*,64,18.34,6,1.72,*,*,45,12.89,88,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1693,2013,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,385,379,336,,5,1.3,,,305,79.22,15,3.9,*,*,*,*,*,*,58,15.06,9,2.34,*,*,34,8.83,88.7,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1694,2014,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,372,377,333,,*,*,,,306,82.26,12,3.23,*,*,*,*,*,*,49,13.17,5,1.34,*,*,39,10.48,88.3,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1695,2015,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,384,385,*,,*,*,,,318,82.81,14,3.65,*,*,*,*,*,*,47,12.24,8,2.08,*,*,46,11.98,*,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1696,2016,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,377,375,*,,*,*,,,329,87.27,10,2.65,*,*,*,*,*,*,36,9.55,6,1.59,*,*,48,12.73,*,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1697,2017,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,382,385,*,,*,*,,,338,88.48,7,1.83,*,*,*,*,*,*,34,8.9,*,*,*,*,49,12.83,*,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1698,2018,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,400,383,*,,*,*,,,355,88.75,7,1.75,*,*,*,*,*,*,37,9.25,5,1.25,*,*,46,11.5,*,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1699,2019,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,363,361,*,,*,*,,,325,89.53,6,1.65,*,*,*,*,*,*,32,8.82,*,*,*,*,44,12.12,*,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1700,2020,115115,ST. LOUIS CITY,5780,SHAW VISUAL/PERF. ARTS CTR.,360,359,*,,*,*,,,325,90.28,*,*,*,*,*,*,*,*,33,9.17,*,*,*,*,45,12.5,*,5329 Columbia Avenue,,St. Louis ,631391443,3147765091,3147765124,PK,5,29,316,0,316,Y, , , , , ,115-115-5780,FALSE,TRUE,FALSE,38.61181101,-90.27703996
1701,2000,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,259,265,257,97,,,*,*,224,86.49,*,*,*,*,*,*,,,27,10.42,*,*,*,*,*,*,,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1702,2001,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,247,256,251,98,,,*,*,222,89.88,*,*,*,*,*,*,,,21,8.5,*,*,*,*,*,*,,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1703,2002,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,254,252,239,94.8,,,*,*,231,90.94,6,2.36,*,*,*,*,,,15,5.91,*,*,*,*,*,*,,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1704,2003,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,175,169,164,97,,,*,*,163,93.14,*,*,*,*,*,*,,,10,5.71,*,*,*,*,*,*,,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1705,2004,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,226,214,*,*,,,*,*,215,95.13,*,*,*,*,*,*,,,11,4.87,*,*,*,*,*,*,,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1706,2005,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,229,226,216,95.6,,,*,*,217,94.76,*,*,*,*,*,*,,,11,4.8,*,*,*,*,*,*,,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1707,2006,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,179,182,170,,,,*,*,165,92.18,*,*,*,*,*,*,,,12,6.7,*,*,*,*,38,21.23,93.4,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1708,2007,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,148,145,132,,,,*,*,135,91.22,6,4.05,*,*,*,*,,,7,4.73,*,*,*,*,30,20.27,91,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1709,2008,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,112,127,113,,,,*,*,105,93.75,*,*,*,*,*,*,,,*,*,*,*,*,*,23,20.54,89,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1710,2009,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,115,127,101,,,,*,*,105,91.3,*,*,*,*,*,*,,,6,5.22,*,*,*,*,24,20.87,79.5,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1711,2010,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,122,134,125,,,,*,*,118,96.72,*,*,*,*,*,*,,,*,*,*,*,*,*,20,16.39,93.3,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1712,2011,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,129,136,129,,5,3.88,,,123,95.35,*,*,*,*,*,*,*,*,*,*,*,*,*,*,22,17.05,94.9,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1713,2012,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,141,138,130,,6,4.26,,,128,90.78,*,*,*,*,*,*,*,*,5,3.55,7,4.96,*,*,27,19.15,94.2,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1714,2013,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,158,161,151,,5,3.16,,,141,89.24,*,*,*,*,*,*,*,*,8,5.06,5,3.16,*,*,33,20.89,93.8,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1715,2014,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,170,167,160,,5,2.94,,,153,90,*,*,*,*,*,*,*,*,11,6.47,*,*,*,*,24,14.12,95.8,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1716,2015,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,183,187,*,,*,*,,,170,92.9,*,*,*,*,*,*,*,*,8,4.37,*,*,*,*,24,13.11,*,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1717,2016,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,167,168,*,,*,*,,,154,92.22,*,*,*,*,*,*,*,*,9,5.39,*,*,*,*,26,15.57,*,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1718,2017,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,172,163,*,,*,*,,,157,91.28,*,*,*,*,*,*,*,*,9,5.23,*,*,*,*,27,15.7,*,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1719,2018,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,140,146,*,,*,*,,,130,92.86,*,*,*,*,*,*,*,*,6,4.29,*,*,*,*,19,13.57,*,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1720,2019,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,144,141,*,,*,*,,,132,91.67,*,*,*,*,*,*,*,*,6,4.17,*,*,*,*,17,11.81,*,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1721,2020,115115,ST. LOUIS CITY,5800,SHENANDOAH ELEM.,124,125,*,,*,*,,,113,91.13,*,*,*,*,*,*,*,*,8,6.45,*,*,*,*,12,9.68,*,3412 Shenandoah Avenue,,St. Louis ,631041722,3147727544,3147728581,PK,6,17,170,0,170,Y, , , , , ,115-115-5800,FALSE,FALSE,FALSE,38.609069,-90.23683499
1722,2000,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,520,524,513,97.9,,,*,*,457,87.88,*,*,*,*,*,*,,,61,11.73,*,*,*,*,*,*,,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1723,2001,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,481,451,443,98.2,,,*,*,434,90.23,*,*,*,*,*,*,,,45,9.36,*,*,*,*,*,*,,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1724,2002,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,367,373,363,97.3,,,*,*,365,99.46,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1725,2003,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,312,330,*,*,,,*,*,290,92.95,*,*,*,*,*,*,,,22,7.05,*,*,*,*,*,*,,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1726,2004,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,334,335,323,96.4,,,*,*,313,93.71,*,*,*,*,*,*,,,21,6.29,*,*,*,*,*,*,,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1727,2005,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,237,265,258,97.4,,,*,*,216,91.14,*,*,*,*,*,*,,,19,8.02,*,*,*,*,*,*,,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1728,2006,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,309,291,258,,,,*,*,292,94.5,*,*,*,*,*,*,,,17,5.5,*,*,*,*,45,14.56,88.7,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1729,2007,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,274,280,239,,,,*,*,252,91.97,*,*,*,*,*,*,,,20,7.3,*,*,*,*,60,21.9,85.4,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1730,2008,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,229,252,184,,,,*,*,211,92.14,*,*,*,*,*,*,,,16,6.99,*,*,*,*,49,21.4,73,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1731,2009,115115,ST. LOUIS CITY,5820,SHEPARD ELEM.,139,148,102,,,,*,*,122,87.77,*,*,*,*,*,*,,,17,12.23,*,*,*,*,21,15.11,68.9,3450 Wisconsin Ave,,St. Louis ,63118,,,PK,6,,,,,,,,,,,115-115-5820,FALSE,FALSE,FALSE,38.59138599,-90.22062799
1732,2000,115115,ST. LOUIS CITY,5840,SHERMAN ELEM. COMM. ED. CTR.,302,298,*,*,,,*,*,302,100,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,3942 Flad Ave.,,St. Louis ,63110,,,PK,6,,,,,,,,,,,115-115-5840,FALSE,FALSE,FALSE,38.61175498,-90.24742896
1733,2001,115115,ST. LOUIS CITY,5840,SHERMAN ELEM. COMM. ED. CTR.,288,272,263,96.7,,,*,*,284,98.61,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,3942 Flad Ave.,,St. Louis ,63110,,,PK,6,,,,,,,,,,,115-115-5840,FALSE,FALSE,FALSE,38.61175498,-90.24742896
1734,2002,115115,ST. LOUIS CITY,5840,SHERMAN ELEM. COMM. ED. CTR.,298,305,287,94.1,,,*,*,294,98.66,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,3942 Flad Ave.,,St. Louis ,63110,,,PK,6,,,,,,,,,,,115-115-5840,FALSE,FALSE,FALSE,38.61175498,-90.24742896
1735,2003,115115,ST. LOUIS CITY,5840,SHERMAN ELEM. COMM. ED. CTR.,300,302,292,96.7,,,*,*,296,98.67,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,3942 Flad Ave.,,St. Louis ,63110,,,PK,6,,,,,,,,,,,115-115-5840,FALSE,FALSE,FALSE,38.61175498,-90.24742896
1736,2004,115115,ST. LOUIS CITY,5840,SHERMAN ELEM. COMM. ED. CTR.,218,207,202,97.6,,,*,*,214,98.17,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,3942 Flad Ave.,,St. Louis ,63110,,,PK,6,,,,,,,,,,,115-115-5840,FALSE,FALSE,FALSE,38.61175498,-90.24742896
1737,2005,115115,ST. LOUIS CITY,5840,SHERMAN ELEM. COMM. ED. CTR.,178,188,*,*,,,*,*,177,99.44,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,3942 Flad Ave.,,St. Louis ,63110,,,PK,6,,,,,,,,,,,115-115-5840,FALSE,FALSE,FALSE,38.61175498,-90.24742896
1738,2006,115115,ST. LOUIS CITY,5840,SHERMAN ELEM. COMM. ED. CTR.,227,202,191,,,,*,*,224,98.68,*,*,*,*,*,*,,,*,*,*,*,*,*,29,12.78,94.6,3942 Flad Ave.,,St. Louis ,63110,,,PK,6,,,,,,,,,,,115-115-5840,FALSE,FALSE,FALSE,38.61175498,-90.24742896
