SchoolName,CONTENT_AREA,CATEGORY,TYPE,GRADE_SUBJECT,YEAR,ACCOUNTABLE,PARTICIPANT,REPORTABLE,LEVEL_NOT_DETERMINED,LEVEL_NOT_DETERMINED_PCT,BELOW_BASIC,BELOW_BASIC_PCT,BASIC,BASIC_PCT,PROFICIENT,PROFICIENT_PCT,ADVANCED,ADVANCED_PCT,MAP_INDEX,MEAN_SCALE_SCORE,MEDIAN_TERRANOVA
PAIDEIA ACADEMY  (6925),Mathematics,Total,Total,Seventh Grade,2007,54,,54,*,*,27,50.0,24,44.4,*,5.6,*,*,,637.0,29.5
PAIDEIA ACADEMY  (6925),Mathematics,Total,Total,Seventh Grade,2006,56,,48,*,14.3,32,66.7,15,31.3,*,*,*,*,,633.0,17.0
PAIDEIA ACADEMY  (6925),Mathematics,Total,Total,Eighth Grade,2007,48,,46,*,*,31,67.4,12,26.1,*,6.5,*,*,,653.9,24.5
PAIDEIA ACADEMY  (6925),Mathematics,Total,Total,Eighth Grade,2006,48,,39,*,18.8,26,66.7,11,28.2,*,5.1,*,*,,656.5,27.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Third Grade,2010,37,,37,*,*,11,29.7,11,29.7,*,21.6,*,18.9,,631.8,51.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Third Grade,2009,24,,24,*,*,*,12.5,16,66.7,*,20.8,*,*,,629.4,61.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Third Grade,2008,34,,34,*,*,*,8.8,12,35.3,10,29.4,*,26.5,,646.9,76.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Third Grade,2007,45,,38,*,15.6,*,21.1,16,42.1,13,34.2,*,*,,627.2,53.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Third Grade,2006,52,,50,*,*,*,18.0,38,76.0,*,6.0,*,*,,610.2,20.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fourth Grade,2010,26,,26,*,*,*,26.9,11,42.3,*,19.2,*,11.5,,630.4,38.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fourth Grade,2009,22,,22,*,*,*,*,10,45.5,*,31.8,*,22.7,,668.5,61.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fourth Grade,2008,30,,30,*,*,*,*,14,46.7,14,46.7,*,6.7,,659.5,62.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fourth Grade,2007,41,,34,*,17.1,*,14.7,25,73.5,*,8.8,*,*,,635.9,38.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fourth Grade,2006,26,,26,*,*,*,34.6,14,53.8,*,7.7,*,*,,623.7,23.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fifth Grade,2010,20,,20,*,*,*,*,11,55.0,*,25.0,*,20.0,,680.0,58.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fifth Grade,2009,27,,27,*,*,*,*,14,51.9,10,37.0,*,11.1,,676.9,66.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fifth Grade,2008,39,,39,*,*,*,5.1,23,59.0,13,33.3,*,*,,664.9,53.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fifth Grade,2007,31,,31,*,*,*,9.7,25,80.6,*,9.7,*,*,,647.1,40.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Fifth Grade,2006,32,,31,*,*,16,51.6,12,38.7,*,9.7,*,*,,621.7,16.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Sixth Grade,2010,30,,30,*,*,*,10.0,17,56.7,*,26.7,*,6.7,,665.3,55.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Sixth Grade,2009,31,,31,*,*,*,16.1,20,64.5,*,19.4,*,*,,652.1,40.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Sixth Grade,2008,13,,13,*,*,*,23.1,*,53.8,*,23.1,*,*,,661.2,64.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Sixth Grade,2007,33,,30,*,9.1,*,*,17,56.7,12,40.0,*,*,,666.0,49.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Sixth Grade,2006,29,,29,*,*,10,34.5,18,62.1,*,*,*,*,,638.8,23.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Seventh Grade,2010,28,,28,*,*,*,17.9,10,35.7,*,28.6,*,17.9,,672.1,63.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Seventh Grade,2009,14,,14,*,*,*,7.1,*,64.3,*,28.6,*,*,,667.5,53.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Seventh Grade,2008,28,,28,*,*,*,7.1,*,28.6,14,50.0,*,14.3,,681.3,70.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Seventh Grade,2007,20,,20,*,*,*,30.0,*,45.0,*,20.0,*,5.0,,648.1,26.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Seventh Grade,2006,36,,30,*,16.7,14,46.7,12,40.0,*,10.0,*,*,,640.7,21.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Eighth Grade,2010,19,,19,*,*,*,21.1,10,52.6,*,21.1,*,5.3,,670.5,26.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Eighth Grade,2009,22,,22,*,*,*,*,*,40.9,*,31.8,*,27.3,,700.7,64.5
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Eighth Grade,2008,13,,13,*,*,*,*,*,69.2,*,23.1,*,7.7,,678.3,36.0
PEABODY ELEM.  (5620),Eng. Language Arts,Total,Total,Eighth Grade,2007,31,,23,*,25.8,*,8.7,10,43.5,*,17.4,*,30.4,,695.1,77.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Third Grade,2010,37,,37,*,*,*,18.9,15,40.5,12,32.4,*,8.1,,604.0,48.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Third Grade,2009,24,,24,*,*,*,12.5,19,79.2,*,8.3,*,*,,597.1,29.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Third Grade,2008,34,,34,*,*,*,17.6,17,50.0,*,23.5,*,8.8,,614.0,47.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Third Grade,2007,45,,45,*,*,13,28.9,20,44.4,12,26.7,*,*,,592.4,34.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Third Grade,2006,52,,51,*,*,*,13.7,37,72.5,*,13.7,*,*,,597.9,27.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fourth Grade,2010,26,,26,*,*,*,15.4,12,46.2,10,38.5,*,*,,631.6,45.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fourth Grade,2009,22,,22,*,*,*,*,11,50.0,*,22.7,*,22.7,,657.5,54.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fourth Grade,2008,30,,30,*,*,*,6.7,19,63.3,*,26.7,*,*,,639.7,48.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fourth Grade,2007,40,,39,*,*,*,23.1,28,71.8,*,5.1,*,*,,612.3,33.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fourth Grade,2006,26,,26,*,*,17,65.4,*,34.6,*,*,*,*,,586.5,21.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fifth Grade,2010,20,,20,*,*,*,*,10,50.0,*,45.0,*,5.0,,668.7,58.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fifth Grade,2009,27,,27,*,*,*,*,24,88.9,*,11.1,*,*,,643.2,37.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fifth Grade,2008,39,,39,*,*,*,7.7,28,71.8,*,20.5,*,*,,644.9,36.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fifth Grade,2007,31,,31,*,*,*,12.9,26,83.9,*,*,*,*,,631.2,34.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Fifth Grade,2006,32,,32,*,*,18,56.3,14,43.8,*,*,*,*,,603.6,16.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Sixth Grade,2010,30,,30,*,*,*,16.7,22,73.3,*,10.0,*,*,,653.8,31.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Sixth Grade,2009,31,,31,*,*,*,29.0,15,48.4,*,22.6,*,*,,644.2,38.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Sixth Grade,2008,13,,13,*,*,*,7.7,10,76.9,*,15.4,*,*,,662.6,40.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Sixth Grade,2007,33,,33,*,*,*,24.2,21,63.6,*,12.1,*,*,,650.7,37.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Sixth Grade,2006,29,,29,*,*,15,51.7,11,37.9,*,10.3,*,*,,622.3,25.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Seventh Grade,2010,28,,28,*,*,*,21.4,*,28.6,12,42.9,*,7.1,,675.8,55.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Seventh Grade,2009,14,,14,*,*,*,28.6,*,57.1,*,14.3,*,*,,655.1,40.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Seventh Grade,2008,28,,28,*,*,14,50.0,*,32.1,*,17.9,*,*,,644.1,23.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Seventh Grade,2007,20,,20,*,*,*,45.0,*,40.0,*,15.0,*,*,,645.1,26.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Seventh Grade,2006,36,,36,*,*,21,58.3,12,33.3,*,8.3,*,*,,629.8,14.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Eighth Grade,2010,19,,19,*,*,*,15.8,*,47.4,*,21.1,*,15.8,,699.3,47.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Eighth Grade,2009,22,,22,*,*,*,18.2,11,50.0,*,31.8,*,*,,691.0,47.5
PEABODY ELEM.  (5620),Mathematics,Total,Total,Eighth Grade,2008,13,,13,*,*,*,30.8,*,53.8,*,15.4,*,*,,683.5,41.0
PEABODY ELEM.  (5620),Mathematics,Total,Total,Eighth Grade,2007,31,,31,*,*,18,58.1,*,29.0,*,12.9,*,*,,664.3,37.0
PRUITT MILITARY ACADEMY  (3370),Eng. Language Arts,Total,Total,Sixth Grade,2006,24,,19,*,20.8,*,15.8,13,68.4,*,15.8,*,*,,651.5,40.0
PRUITT MILITARY ACADEMY  (3370),Eng. Language Arts,Total,Total,Seventh Grade,2006,79,,76,*,*,21,27.6,45,59.2,*,11.8,*,*,,647.2,30.0
PRUITT MILITARY ACADEMY  (3370),Eng. Language Arts,Total,Total,Eighth Grade,2006,67,,67,*,*,17,25.4,45,67.2,*,7.5,*,*,,655.7,34.0
PRUITT MILITARY ACADEMY  (3370),Mathematics,Total,Total,Sixth Grade,2006,24,,24,*,*,*,25.0,16,66.7,*,8.3,*,*,,641.3,27.0
PRUITT MILITARY ACADEMY  (3370),Mathematics,Total,Total,Seventh Grade,2006,79,,76,*,*,31,40.8,40,52.6,*,6.6,*,*,,646.1,30.0
PRUITT MILITARY ACADEMY  (3370),Mathematics,Total,Total,Eighth Grade,2006,67,,67,*,*,28,41.8,29,43.3,10,14.9,*,*,,678.2,48.0
ROOSEVELT 9TH GRADE CTR.  (1640),Mathematics,Total,Total,Algebra 1,2009,192,,187,*,*,95,50.8,73,39.0,16,8.6,*,*,,177.6,--
ROOSEVELT HIGH  (1680),Eng. Language Arts,Total,Total,Eleventh Grade,2009,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ROOSEVELT HIGH  (1680),Eng. Language Arts,Total,Total,Eleventh Grade,2008,185,,185,*,*,90,48.6,81,43.8,13,7.0,*,*,,671.4,30.5
ROOSEVELT HIGH  (1680),Eng. Language Arts,Total,Total,Eleventh Grade,2007,204,,201,*,*,77,38.3,111,55.2,11,5.5,*,*,,679.7,36.0
ROOSEVELT HIGH  (1680),Eng. Language Arts,Total,Total,Eleventh Grade,2006,175,,174,*,*,101,58.0,68,39.1,*,*,*,*,,668.7,29.0
ROOSEVELT HIGH  (1680),Mathematics,Total,Total,Tenth Grade,2008,241,,241,*,*,162,67.2,62,25.7,17,7.1,*,*,,665.2,27.0
ROOSEVELT HIGH  (1680),Mathematics,Total,Total,Tenth Grade,2007,292,,291,*,*,216,74.2,64,22.0,10,*,*,*,,663.2,25.0
ROOSEVELT HIGH  (1680),Mathematics,Total,Total,Tenth Grade,2006,340,,339,*,*,280,82.6,51,15.0,*,*,*,*,,652.1,18.5
ROOSEVELT HIGH  (1680),Mathematics,Total,Total,Algebra 1,2010,274,,274,*,*,117,42.7,131,47.8,26,9.5,*,*,,176.2,--
ROOSEVELT HIGH  (1680),Mathematics,Total,Total,Algebra 1,2009,173,,172,*,*,98,57.0,58,33.7,15,8.7,*,*,,173.2,--
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Third Grade,2009,35,,35,*,*,15,42.9,14,40.0,*,11.4,*,5.7,,599.5,17.0
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Third Grade,2008,40,,40,*,*,*,20.0,20,50.0,*,20.0,*,10.0,,628.7,42.0
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Third Grade,2007,52,,51,*,*,19,37.3,20,39.2,10,19.6,*,*,,608.8,29.0
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Third Grade,2006,65,,59,*,9.2,21,35.6,22,37.3,11,18.6,*,8.5,,611.5,37.5
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Fourth Grade,2009,31,,31,*,*,*,22.6,18,58.1,*,16.1,*,*,,632.6,37.0
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Fourth Grade,2008,48,,48,*,*,21,43.8,21,43.8,*,12.5,*,*,,616.6,25.5
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Fourth Grade,2007,55,,53,*,*,12,22.6,24,45.3,*,15.1,*,17.0,,641.6,38.5
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Fourth Grade,2006,48,,43,*,10.4,22,51.2,14,32.6,*,11.6,*,*,,605.2,27.0
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Fifth Grade,2009,40,,40,*,*,11,27.5,22,55.0,*,10.0,*,7.5,,626.6,37.0
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Fifth Grade,2008,51,,51,*,*,*,7.8,16,31.4,19,37.3,12,23.5,,673.7,73.0
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Fifth Grade,2007,45,,45,*,*,14,31.1,19,42.2,10,22.2,*,*,,637.7,30.0
SCRUGGS ELEM.  (5740),Eng. Language Arts,Total,Total,Fifth Grade,2006,54,,50,*,7.4,13,26.0,21,42.0,10,20.0,*,12.0,,641.8,45.5
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Third Grade,2009,35,,35,*,*,*,11.4,20,57.1,11,31.4,*,*,,604.2,35.0
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Third Grade,2008,40,,40,*,*,11,27.5,14,35.0,*,22.5,*,15.0,,615.9,48.5
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Third Grade,2007,56,,54,*,*,24,44.4,13,24.1,13,24.1,*,7.4,,591.8,27.5
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Third Grade,2006,65,,65,*,*,22,33.8,19,29.2,17,26.2,*,10.8,,591.1,35.0
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Fourth Grade,2009,31,,31,*,*,*,29.0,18,58.1,*,12.9,*,*,,614.3,30.0
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Fourth Grade,2008,48,,48,*,*,20,41.7,25,52.1,*,6.3,*,*,,600.3,19.5
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Fourth Grade,2007,59,,58,*,*,14,24.1,25,43.1,16,27.6,*,5.2,,619.9,42.0
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Fourth Grade,2006,48,,48,*,*,24,50.0,18,37.5,*,10.4,*,*,,591.5,23.0
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Fifth Grade,2009,40,,40,*,*,*,22.5,23,57.5,*,15.0,*,5.0,,617.8,34.0
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Fifth Grade,2008,52,,52,*,*,*,11.5,14,26.9,24,46.2,*,15.4,,667.2,69.5
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Fifth Grade,2007,49,,48,*,*,20,41.7,23,47.9,*,8.3,*,*,,613.2,17.0
SCRUGGS ELEM.  (5740),Mathematics,Total,Total,Fifth Grade,2006,54,,54,*,*,19,35.2,23,42.6,*,13.0,*,9.3,,618.3,26.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Third Grade,2010,66,,65,*,*,16,24.6,35,53.8,10,15.4,*,6.2,,618.2,35.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Third Grade,2009,67,,67,*,*,11,16.4,38,56.7,12,17.9,*,9.0,,627.7,47.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Third Grade,2008,62,,62,*,*,*,14.5,32,51.6,18,29.0,*,*,,627.5,50.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Third Grade,2007,66,,65,*,*,*,7.7,26,40.0,20,30.8,14,21.5,,648.4,59.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Third Grade,2006,77,,76,*,*,*,10.5,18,23.7,18,23.7,32,42.1,,654.6,77.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fourth Grade,2010,63,,61,*,*,*,11.5,32,52.5,16,26.2,*,9.8,,647.0,47.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fourth Grade,2009,66,,66,*,*,*,6.1,39,59.1,19,28.8,*,6.1,,652.9,55.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fourth Grade,2008,68,,68,*,*,16,23.5,39,57.4,11,16.2,*,*,,633.2,33.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fourth Grade,2007,66,,66,*,*,12,18.2,35,53.0,10,15.2,*,13.6,,641.0,53.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fourth Grade,2006,62,,62,*,*,*,11.3,36,58.1,12,19.4,*,11.3,,645.2,48.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fifth Grade,2010,73,,73,*,*,*,12.3,40,54.8,16,21.9,*,11.0,,659.7,48.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fifth Grade,2009,62,,62,*,*,10,16.1,39,62.9,10,16.1,*,*,,653.8,42.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fifth Grade,2008,66,,66,*,*,14,21.2,31,47.0,16,24.2,*,7.6,,651.9,45.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fifth Grade,2007,66,,66,*,*,*,12.1,43,65.2,12,18.2,*,*,,651.2,45.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Eng. Language Arts,Total,Total,Fifth Grade,2006,72,,72,*,*,*,11.1,27,37.5,14,19.4,23,31.9,,672.9,65.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Third Grade,2010,66,,65,*,*,*,13.8,46,70.8,*,12.3,*,*,,598.3,33.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Third Grade,2009,67,,67,*,*,10,14.9,46,68.7,11,16.4,*,*,,597.1,33.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Third Grade,2008,62,,62,*,*,*,12.9,41,66.1,12,19.4,*,*,,597.3,40.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Third Grade,2007,66,,66,*,*,*,6.1,47,71.2,13,19.7,*,*,,611.3,48.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Third Grade,2006,77,,75,*,*,12,16.0,19,25.3,32,42.7,12,16.0,,622.4,72.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fourth Grade,2010,63,,61,*,*,10,16.4,41,67.2,*,11.5,*,*,,621.0,35.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fourth Grade,2009,66,,66,*,*,10,15.2,44,66.7,12,18.2,*,*,,624.3,36.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fourth Grade,2008,68,,68,*,*,20,29.4,42,61.8,*,8.8,*,*,,611.1,31.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fourth Grade,2007,66,,66,*,*,12,18.2,43,65.2,*,12.1,*,*,,617.7,49.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fourth Grade,2006,64,,64,*,*,12,18.8,38,59.4,14,21.9,*,*,,623.3,41.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fifth Grade,2010,73,,73,*,*,*,11.0,45,61.6,16,21.9,*,5.5,,644.6,41.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fifth Grade,2009,62,,62,*,*,12,19.4,43,69.4,*,9.7,*,*,,628.0,28.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fifth Grade,2008,66,,66,*,*,20,30.3,38,57.6,*,9.1,*,*,,623.3,35.0
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fifth Grade,2007,66,,66,*,*,*,13.6,49,74.2,*,10.6,*,*,,631.3,35.5
SHAW VISUAL/PERF. ARTS CTR.  (5780),Mathematics,Total,Total,Fifth Grade,2006,73,,73,*,*,10,13.7,23,31.5,21,28.8,19,26.0,,670.1,72.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Third Grade,2010,15,,15,*,*,*,40.0,*,46.7,*,13.3,*,*,,599.9,15.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Third Grade,2009,22,,22,*,*,11,50.0,11,50.0,*,*,*,*,,595.5,14.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Third Grade,2008,13,,13,*,*,*,15.4,*,38.5,*,*,*,46.2,,647.7,84.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Third Grade,2007,19,,19,*,*,*,21.1,*,26.3,*,15.8,*,36.8,,637.9,72.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Third Grade,2006,35,,34,*,*,*,11.8,22,64.7,*,20.6,*,*,,624.0,30.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fourth Grade,2010,23,,23,*,*,*,39.1,13,56.5,*,*,*,*,,620.1,32.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fourth Grade,2009,12,,12,*,*,*,8.3,*,50.0,*,25.0,*,16.7,,655.3,62.5
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fourth Grade,2008,16,,16,*,*,*,6.3,*,25.0,*,31.3,*,37.5,,685.8,84.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fourth Grade,2007,30,,30,*,*,*,13.3,14,46.7,*,16.7,*,23.3,,655.9,54.5
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fourth Grade,2006,28,,28,*,*,*,25.0,17,60.7,*,7.1,*,7.1,,619.7,35.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fifth Grade,2010,23,,23,*,*,*,21.7,12,52.2,*,13.0,*,13.0,,648.6,24.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fifth Grade,2009,19,,19,*,*,*,15.8,12,63.2,*,10.5,*,10.5,,652.5,43.5
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fifth Grade,2008,21,,21,*,*,*,19.0,10,47.6,*,33.3,*,*,,656.9,45.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fifth Grade,2007,22,,21,*,*,*,9.5,13,61.9,*,19.0,*,9.5,,657.5,52.0
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Fifth Grade,2006,30,,30,*,*,*,10.0,23,76.7,*,13.3,*,*,,653.8,50.5
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Sixth Grade,2010,15,,15,*,*,*,13.3,11,73.3,*,6.7,*,6.7,,656.1,41.5
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Sixth Grade,2009,17,,17,*,*,*,11.8,11,64.7,*,23.5,*,*,,654.8,43.5
SHENANDOAH ELEM.  (5800),Eng. Language Arts,Total,Total,Sixth Grade,2008,17,,17,*,*,*,23.5,12,70.6,*,5.9,*,*,,644.1,37.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Third Grade,2010,15,,15,*,*,*,46.7,*,33.3,*,20.0,*,*,,586.4,21.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Third Grade,2009,22,,22,*,*,*,27.3,15,68.2,*,*,*,*,,579.3,15.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Third Grade,2008,13,,13,*,*,*,7.7,*,30.8,*,53.8,*,7.7,,636.2,69.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Third Grade,2007,19,,19,*,*,*,15.8,*,21.1,11,57.9,*,5.3,,619.7,80.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Third Grade,2006,34,,34,*,*,*,17.6,18,52.9,*,20.6,*,8.8,,606.2,36.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fourth Grade,2010,23,,23,*,*,*,26.1,17,73.9,*,*,*,*,,609.2,28.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fourth Grade,2009,12,,12,*,*,*,16.7,*,33.3,*,41.7,*,8.3,,648.3,56.5
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fourth Grade,2008,16,,16,*,*,*,6.3,*,37.5,*,43.8,*,12.5,,651.1,64.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fourth Grade,2007,30,,30,*,*,*,20.0,15,50.0,*,20.0,*,10.0,,627.8,58.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fourth Grade,2006,28,,28,*,*,*,14.3,19,67.9,*,17.9,*,*,,621.4,38.5
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fifth Grade,2010,23,,23,*,*,*,13.0,14,60.9,*,21.7,*,*,,640.3,52.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fifth Grade,2009,19,,19,*,*,*,10.5,15,78.9,*,10.5,*,*,,638.4,38.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fifth Grade,2008,21,,21,*,*,*,23.8,14,66.7,*,*,*,*,,634.0,23.0
SHENANDOAH ELEM.  (5800),Mathematics,Total,Total,Fifth Grade,2007,22,,21,*,*,*,*,15,71.4,*,19.0,*,*,,647.2,41.0
